CommentDate,Date,RestaurantName,Comment,Address
2023-09-12,2023-09-16,Soothr,"Overall rating: 4.4Very unique spot that has rave reviews since it opened. Getting a reservation felt pretty easy, but walking into the restaurant was a bit difficult. They don't seat you until your party has arrived, which is normal... except there wasn't much space to wait around. If you're going with a group, I recommend hanging somewhere else nearby.This spot is only for a group setting. It's way too loud for solo in my opinion. When you're inside, you do feel a bit transported into another spot. I'm not sure how much, is too much decoration though. For me, it walked a very thin line between being authentic vs touristy.I went with a few friends who didn't eat pork & unfortunately 90% of the menu was pork.What I found odd, was a $$$ restaurant wasn't accommodating at all. There were no modifications or allowances that could be made. Not even to make a dish vegetarian. I'm not sure if it was because we didn't drink, but the waitress wasn't warm. It felt very rushed and they wanted us in and out.When we finally did order the food came out within 5-7 minutes. It was almost too quick. I've gathered it's because the dishes are just made in bulk waiting to be served, which is why you can't make any changes to the dish.That feels okay at a smaller place, but here it just rubbed me the wrong way.The food was good minus the Tom Yum soup, but the overall experience just felt off to me. I don't like feeling rushed when I'm spending a lot of money on a meal. Maybe that's just me.I do want to try it again on a different day, different time just to see if I feel the same.","204 E 13th St New York, NY 10003"
2023-09-11,2023-09-16,Soothr,"I was so excited to try Soothr because it came highly recommended by people that I trust, but I was really disappointed by the food that I ordered. The duck rolls were 14$ but was 99% stuffed with wood ear mushrooms and had maybe half a piece of duck split between 4 rolls. Wouldn't recommend it, unless you like feeling ripped off. I also ordered the crab curry noodle dish that's a mix of 2 signature dishes. The curry was too heavy for my taste, really lacking in crab, and way too sweet.  I wouldn't recommend this dish either.Service is fine and ambiance is fine. Nothing special in nyc. Maybe I didn't order right, but I don't think I'll go back unless someone really pushes for this place because there's a bunch of other Thai places that I prefer in nyc.","204 E 13th St New York, NY 10003"
2023-09-11,2023-09-16,Soothr,"I've tried Soothr delivery and dine-in. Both were good. I do prefer the delivery better since the restaurant gets really packed and LOUD! I went on a date here and it was hard to have a convo.Some things I've ordered: the crab fried rice, hoi johr dumplings, seafood tom yum, koong karee shrimp, vegetable masamun curry - all of which were delicious.The portions are on the smaller side and it's not cheap. But I keep coming back so it's worth it:)","204 E 13th St New York, NY 10003"
2023-09-07,2023-09-16,Soothr,"I really enjoyed my first  time at soothr. even on a weekday night there was a wait  so be prepared to stand in line or walk around the city and wait for a text  duck noodles [$24]: the duck  noodles  were good! the texture was fantastic; it was chewy but not too much so and the sauce was also the perfect amount of thickness to coat the noodles . I would say that I wish there was a little more flavor! it needed a bit more salt  for my preferencebeef pad si-iw [$18]: truly the star  of the show. I was hesitant to order such a classic dish and wasn't sure what it could really bring to the meal but I was wrong! the noodles  were the perfect thickness and the sauce was just the right amount of sweetness. definitely the best beef  pad si-iw i've ever had!hoi johr [$14]: these dumplings  had pork, shrimp , and some crab  meat wrapped inside. I prefer traditional dumplings  but these were also a fun twist! great appetizer for the table.","204 E 13th St New York, NY 10003"
2023-09-06,2023-09-16,Soothr,For Thai the food is exceptional. Very tasty and many choices that are unique. Nice ambiance & service. Will definitely go again,"204 E 13th St New York, NY 10003"
2023-09-05,2023-09-16,Soothr,"Wait can be extra long but the food is phenomenal. The fish was my favorite dish, so good with the green and red sauce.","204 E 13th St New York, NY 10003"
2023-09-15,2023-09-16,Fish Cheeks,"This was truly an awesome place with terrific food and fantastic service!! Clement, our server, recommended excellent dishes and was so kind, sweet and informed that our overall experience was significantly enhanced by her. Go for the happy hour drinks and oysters and the seafood is fresh and tasty. Christina, the manager, checked in on us and made sure everything was going well and then asked to stay for their 7th anniversary party. Cecil totally rocked with the drinks. We completely understand why this restaurant is going so strong after 7 years and look forward to trying out their Supper Club that will soon open. Thanks everyone -- we had a wonderful experience and can't wait to go back!","55 Bond St New York, NY 10012"
2023-09-12,2023-09-16,Fish Cheeks,"This place lives up to the hype! Everything was super delicious, the staff was attentive, and the crab fried rice was devoured in minutes. The chicken wings are a must try here! One of my all time favourites.","55 Bond St New York, NY 10012"
2023-09-11,2023-09-16,Fish Cheeks,"Really decent happy hour deals with well priced drinks and $1.5 oysters. On the mains, the Tom yum, pork belly, and steamed fish were super good! The Thai chilis added hella heat but was oh so good.","55 Bond St New York, NY 10012"
2023-09-09,2023-09-16,Fish Cheeks,"This place brooooo? OH, my gooood. This truly fills a craving in my heart simply because it's just that good good Thai food for real. Please try the fried fish when you got the time.Peep that double oyster action in the pic","55 Bond St New York, NY 10012"
2023-09-09,2023-09-16,Fish Cheeks,Everything utterly delicious and you get to even buy some seasonings!Our waiter Gabe was so kind and informative on what to order.Make a reservation in advance!,"55 Bond St New York, NY 10012"
2023-09-09,2023-09-16,Fish Cheeks,"Had a weekday dinner reservation for two people. There was a steady stream of people even during the weekday, so I definitely recommend making a reso. I know this place has a lot of hype - overall I thought it was good and worth checking out. I would come back just for the steamed fish. Also, for those who can't do spicy (like me) there are plenty of options that are clearly marked.Ambiance / Service: honestly, nothing too notable, but it's laid back and cozy. Service was great as well. My only qualm is that there were flies buzzing around inside that we had to constantly shoo away from the food.Food: I had heard that this place was known for spicy food, so I was a bit worried since I have a horrible spice tolerance. However, food is very clearly marked and there are a lot of options. Family style is the way to go. For two people we ordered the below (it was too much food - should've ordered one less entree):-Somtum Corn Salad: fresh and light. But nothing notable. I probably wouldn't order again.-Crab Fried Rice: delicious. Would 100% order again. It looks super basic in the photo, but it was sooo good. Sometimes fried rice can be pretty bland, but this had such good flavor.-Steamed Fish: THIS IS A MUST! I was hesitant at first because I don't love branzino, but you can't go here and not get this dish. It's well worth the $40. Soooo flavorful and so tender. Has a citrusy, tamarind, garlic broth that is delicious. I've never had something like this before.-Isan Style Grilled Chicken: chicken was cooked perfectly - charred on the outside, but juicy. However, it was a little bland, especially compared to the fish and rice. The sauces are key. Based on the other entrees we got, I wouldn't order again.","55 Bond St New York, NY 10012"
